(2, 3, 7, 45, 631, 397530)
(2, 3, 7, 45, 632, 199080)
(2, 3, 7, 45, 633, 132930)
(2, 3, 7, 45, 634, 99855)
(2, 3, 7, 45, 635, 80010)
(2, 3, 7, 45, 636, 66780)
(2, 3, 7, 45, 637, 57330)
(2, 3, 7, 45, 639, 44730)
(2, 3, 7, 45, 640, 40320)
(2, 3, 7, 45, 642, 33705)
(2, 3, 7, 45, 644, 28980)
(2, 3, 7, 45, 645, 27090)
(2, 3, 7, 45, 648, 22680)
(2, 3, 7, 45, 650, 20475)
(2, 3, 7, 45, 651, 19530)
(2, 3, 7, 45, 655, 16506)
(2, 3, 7, 45, 657, 15330)
(2, 3, 7, 45, 658, 14805)
(2, 3, 7, 45, 660, 13860)
(2, 3, 7, 45, 665, 11970)
(2, 3, 7, 45, 666, 11655)
(2, 3, 7, 45, 672, 10080)
(2, 3, 7, 45, 675, 9450)
(2, 3, 7, 45, 679, 8730)
(2, 3, 7, 45, 680, 8568)
(2, 3, 7, 45, 684, 7980)
(2, 3, 7, 45, 690, 7245)
(2, 3, 7, 45, 693, 6930)
(2, 3, 7, 45, 700, 6300)
(2, 3, 7, 45, 705, 5922)
(2, 3, 7, 45, 711, 5530)
(2, 3, 7, 45, 714, 5355)
(2, 3, 7, 45, 720, 5040)
(2, 3, 7, 45, 728, 4680)
(2, 3, 7, 45, 730, 4599)
(2, 3, 7, 45, 735, 4410)
(2, 3, 7, 45, 738, 4305)
(2, 3, 7, 45, 756, 3780)
(2, 3, 7, 45, 765, 3570)
(2, 3, 7, 45, 770, 3465)
(2, 3, 7, 45, 777, 3330)
(2, 3, 7, 45, 780, 3276)
(2, 3, 7, 45, 792, 3080)
(2, 3, 7, 45, 805, 2898)
(2, 3, 7, 45, 810, 2835)
(2, 3, 7, 45, 819, 2730)
(2, 3, 7, 45, 826, 2655)
(2, 3, 7, 45, 840, 2520)
(2, 3, 7, 45, 855, 2394)
(2, 3, 7, 45, 875, 2250)
(2, 3, 7, 45, 882, 2205)
(2, 3, 7, 45, 900, 2100)
(2, 3, 7, 45, 924, 1980)
(2, 3, 7, 45, 930, 1953)
(2, 3, 7, 45, 945, 1890)
(2, 3, 7, 45, 954, 1855)
(2, 3, 7, 45, 980, 1764)
(2, 3, 7, 45, 1008, 1680)
(2, 3, 7, 45, 1035, 1610)
(2, 3, 7, 45, 1050, 1575)
(2, 3, 7, 45, 1071, 1530)
(2, 3, 7, 45, 1080, 1512)
(2, 3, 7, 45, 1120, 1440)
(2, 3, 7, 45, 1155, 1386)
(2, 3, 7, 45, 1170, 1365)
(2, 3, 7, 45, 1197, 1330)
(2, 3, 7, 45, 1218, 1305)
(2, 3, 7, 45, 1260, 1260)
(2, 3, 7, 46, 484, 233772)
(2, 3, 7, 46, 486, 78246)
(2, 3, 7, 46, 490, 33810)
(2, 3, 7, 46, 492, 26404)
(2, 3, 7, 46, 504, 11592)
(2, 3, 7, 46, 506, 10626)
(2, 3, 7, 46, 532, 5244)
(2, 3, 7, 46, 546, 4186)
(2, 3, 7, 46, 552, 3864)
(2, 3, 7, 46, 630, 2070)
(2, 3, 7, 46, 644, 1932)
(2, 3, 7, 46, 690, 1610)
(2, 3, 7, 46, 924, 1012)
(2, 3, 7, 46, 966, 966)
(2, 3, 7, 47, 395, 779730)
(2, 3, 7, 47, 396, 130284)
(2, 3, 7, 47, 399, 37506)
(2, 3, 7, 47, 402, 22043)
(2, 3, 7, 47, 420, 6580)
(2, 3, 7, 47, 423, 5922)
(2, 3, 7, 47, 434, 4371)
(2, 3, 7, 47, 483, 2162)
(2, 3, 7, 47, 564, 1316)
(2, 3, 7, 47, 658, 987)
(2, 3, 7, 48, 337, 113232)
(2, 3, 7, 48, 338, 56784)
(2, 3, 7, 48, 339, 37968)
(2, 3, 7, 48, 340, 28560)
(2, 3, 7, 48, 342, 19152)
(2, 3, 7, 48, 343, 16464)
(2, 3, 7, 48, 344, 14448)
(2, 3, 7, 48, 345, 12880)
(2, 3, 7, 48, 348, 9744)
(2, 3, 7, 48, 350, 8400)
(2, 3, 7, 48, 352, 7392)
(2, 3, 7, 48, 354, 6608)
(2, 3, 7, 48, 357, 5712)
(2, 3, 7, 48, 360, 5040)
(2, 3, 7, 48, 364, 4368)
(2, 3, 7, 48, 368, 3864)
(2, 3, 7, 48, 372, 3472)
(2, 3, 7, 48, 378, 3024)
(2, 3, 7, 48, 384, 2688)
(2, 3, 7, 48, 385, 2640)
(2, 3, 7, 48, 392, 2352)
(2, 3, 7, 48, 399, 2128)
(2, 3, 7, 48, 400, 2100)
(2, 3, 7, 48, 408, 1904)
(2, 3, 7, 48, 420, 1680)
(2, 3, 7, 48, 432, 1512)
(2, 3, 7, 48, 434, 1488)
(2, 3, 7, 48, 448, 1344)
(2, 3, 7, 48, 462, 1232)
(2, 3, 7, 48, 464, 1218)
(2, 3, 7, 48, 480, 1120)
(2, 3, 7, 48, 483, 1104)
(2, 3, 7, 48, 504, 1008)
(2, 3, 7, 48, 528, 924)
(2, 3, 7, 48, 532, 912)
(2, 3, 7, 48, 560, 840)
(2, 3, 7, 48, 588, 784)
(2, 3, 7, 48, 592, 777)
(2, 3, 7, 48, 624, 728)
(2, 3, 7, 48, 630, 720)
(2, 3, 7, 48, 672, 672)
(2, 3, 7, 49, 295, 86730)
(2, 3, 7, 49, 296, 43512)
(2, 3, 7, 49, 297, 29106)
(2, 3, 7, 49, 298, 21903)
(2, 3, 7, 49, 300, 14700)
(2, 3, 7, 49, 301, 12642)
(2, 3, 7, 49, 303, 9898)
(2, 3, 7, 49, 306, 7497)
(2, 3, 7, 49, 308, 6468)
(2, 3, 7, 49, 312, 5096)
(2, 3, 7, 49, 315, 4410)
(2, 3, 7, 49, 322, 3381)
(2, 3, 7, 49, 330, 2695)
(2, 3, 7, 49, 336, 2352)
(2, 3, 7, 49, 343, 2058)
(2, 3, 7, 49, 357, 1666)
(2, 3, 7, 49, 378, 1323)
(2, 3, 7, 49, 392, 1176)
(2, 3, 7, 49, 420, 980)
(2, 3, 7, 49, 441, 882)
(2, 3, 7, 49, 490, 735)
(2, 3, 7, 49, 546, 637)
(2, 3, 7, 49, 588, 588)
(2, 3, 7, 50, 263, 138075)
(2, 3, 7, 50, 264, 46200)
(2, 3, 7, 50, 265, 27825)
(2, 3, 7, 50, 266, 19950)
(2, 3, 7, 50, 267, 15575)
(2, 3, 7, 50, 270, 9450)
(2, 3, 7, 50, 273, 6825)
(2, 3, 7, 50, 275, 5775)
(2, 3, 7, 50, 280, 4200)
(2, 3, 7, 50, 285, 3325)
(2, 3, 7, 50, 287, 3075)
(2, 3, 7, 50, 294, 2450)
(2, 3, 7, 50, 300, 2100)
(2, 3, 7, 50, 315, 1575)
(2, 3, 7, 50, 325, 1365)
(2, 3, 7, 50, 336, 1200)
(2, 3, 7, 50, 350, 1050)
(2, 3, 7, 50, 375, 875)
(2, 3, 7, 50, 385, 825)
(2, 3, 7, 50, 420, 700)
(2, 3, 7, 50, 450, 630)
(2, 3, 7, 50, 483, 575)
(2, 3, 7, 50, 525, 525)
(2, 3, 7, 51, 239, 56882)
(2, 3, 7, 51, 240, 28560)
(2, 3, 7, 51, 242, 14399)
(2, 3, 7, 51, 245, 8330)
(2, 3, 7, 51, 252, 4284)
(2, 3, 7, 51, 255, 3570)
(2, 3, 7, 51, 266, 2261)
(2, 3, 7, 51, 272, 1904)
(2, 3, 7, 51, 287, 1394)
(2, 3, 7, 51, 306, 1071)
(2, 3, 7, 51, 336, 816)
(2, 3, 7, 51, 357, 714)
(2, 3, 7, 51, 434, 527)
(2, 3, 7, 51, 476, 476)
(2, 3, 7, 52, 219, 79716)
(2, 3, 7, 52, 220, 30030)
(2, 3, 7, 52, 221, 18564)
(2, 3, 7, 52, 222, 13468)
(2, 3, 7, 52, 224, 8736)
(2, 3, 7, 52, 228, 5187)
(2, 3, 7, 52, 231, 4004)
(2, 3, 7, 52, 234, 3276)
(2, 3, 7, 52, 238, 2652)
(2, 3, 7, 52, 252, 1638)
(2, 3, 7, 52, 260, 1365)
(2, 3, 7, 52, 273, 1092)
(2, 3, 7, 52, 286, 924)
(2, 3, 7, 52, 312, 728)
(2, 3, 7, 52, 336, 624)
(2, 3, 7, 52, 364, 546)
(2, 3, 7, 52, 420, 455)
(2, 3, 7, 53, 203, 64554)
(2, 3, 7, 53, 204, 25228)
(2, 3, 7, 53, 210, 5565)
(2, 3, 7, 53, 212, 4452)
(2, 3, 7, 54, 190, 35910)
(2, 3, 7, 54, 192, 12096)
(2, 3, 7, 54, 196, 5292)
(2, 3, 7, 54, 198, 4158)
(2, 3, 7, 54, 210, 1890)
(2, 3, 7, 54, 216, 1512)
(2, 3, 7, 54, 238, 918)
(2, 3, 7, 54, 252, 756)
(2, 3, 7, 54, 270, 630)
(2, 3, 7, 54, 336, 432)
(2, 3, 7, 54, 378, 378)
(2, 3, 7, 55, 178, 102795)
(2, 3, 7, 55, 180, 13860)
(2, 3, 7, 55, 187, 3570)
(2, 3, 7, 55, 189, 2970)
(2, 3, 7, 55, 195, 2002)
(2, 3, 7, 55, 210, 1155)
(2, 3, 7, 55, 220, 924)
(2, 3, 7, 55, 231, 770)
(2, 3, 7, 55, 308, 420)
(2, 3, 7, 55, 330, 385)
(2, 3, 7, 56, 169, 28392)
(2, 3, 7, 56, 170, 14280)
(2, 3, 7, 56, 171, 9576)
(2, 3, 7, 56, 172, 7224)
(2, 3, 7, 56, 174, 4872)
(2, 3, 7, 56, 175, 4200)
(2, 3, 7, 56, 176, 3696)
(2, 3, 7, 56, 177, 3304)
(2, 3, 7, 56, 180, 2520)
(2, 3, 7, 56, 182, 2184)
(2, 3, 7, 56, 184, 1932)
(2, 3, 7, 56, 186, 1736)
(2, 3, 7, 56, 189, 1512)
(2, 3, 7, 56, 192, 1344)
(2, 3, 7, 56, 196, 1176)
(2, 3, 7, 56, 200, 1050)
(2, 3, 7, 56, 204, 952)
(2, 3, 7, 56, 210, 840)
(2, 3, 7, 56, 216, 756)
(2, 3, 7, 56, 217, 744)
(2, 3, 7, 56, 224, 672)
(2, 3, 7, 56, 231, 616)
(2, 3, 7, 56, 232, 609)
(2, 3, 7, 56, 240, 560)
(2, 3, 7, 56, 252, 504)
(2, 3, 7, 56, 264, 462)
(2, 3, 7, 56, 266, 456)
(2, 3, 7, 56, 280, 420)
(2, 3, 7, 56, 294, 392)
(2, 3, 7, 56, 312, 364)
(2, 3, 7, 56, 315, 360)
(2, 3, 7, 56, 336, 336)
(2, 3, 7, 57, 160, 63840)
(2, 3, 7, 57, 161, 18354)
(2, 3, 7, 57, 162, 10773)
(2, 3, 7, 57, 168, 3192)
(2, 3, 7, 57, 171, 2394)
(2, 3, 7, 57, 189, 1026)
(2, 3, 7, 57, 210, 665)
(2, 3, 7, 57, 228, 532)
(2, 3, 7, 57, 266, 399)
(2, 3, 7, 57, 304, 336)
(2, 3, 7, 58, 153, 31059)
(2, 3, 7, 58, 154, 13398)
(2, 3, 7, 58, 168, 1624)
(2, 3, 7, 58, 174, 1218)
(2, 3, 7, 58, 189, 783)
(2, 3, 7, 58, 203, 609)
(2, 3, 7, 59, 146, 90447)
(2, 3, 7, 59, 147, 17346)
(2, 3, 7, 59, 177, 826)
(2, 3, 7, 60, 141, 19740)
(2, 3, 7, 60, 142, 9940)
(2, 3, 7, 60, 144, 5040)
(2, 3, 7, 60, 145, 4060)
(2, 3, 7, 60, 147, 2940)
(2, 3, 7, 60, 148, 2590)
(2, 3, 7, 60, 150, 2100)
(2, 3, 7, 60, 154, 1540)
(2, 3, 7, 60, 156, 1365)
(2, 3, 7, 60, 160, 1120)
(2, 3, 7, 60, 165, 924)
(2, 3, 7, 60, 168, 840)
(2, 3, 7, 60, 175, 700)
(2, 3, 7, 60, 180, 630)
(2, 3, 7, 60, 189, 540)
(2, 3, 7, 60, 190, 532)
(2, 3, 7, 60, 196, 490)
(2, 3, 7, 60, 210, 420)
(2, 3, 7, 60, 220, 385)
(2, 3, 7, 60, 238, 340)
(2, 3, 7, 60, 240, 336)
(2, 3, 7, 60, 252, 315)
(2, 3, 7, 60, 280, 280)
(2, 3, 7, 61, 135, 115290)
(2, 3, 7, 61, 140, 3660)
(2, 3, 7, 62, 132, 9548)
(2, 3, 7, 62, 140, 1860)
(2, 3, 7, 62, 186, 434)
(2, 3, 7, 63, 127, 16002)
(2, 3, 7, 63, 128, 8064)
(2, 3, 7, 63, 129, 5418)
(2, 3, 7, 63, 130, 4095)
(2, 3, 7, 63, 132, 2772)
(2, 3, 7, 63, 133, 2394)
(2, 3, 7, 63, 135, 1890)
(2, 3, 7, 63, 138, 1449)
(2, 3, 7, 63, 140, 1260)
(2, 3, 7, 63, 144, 1008)
(2, 3, 7, 63, 147, 882)
(2, 3, 7, 63, 153, 714)
(2, 3, 7, 63, 154, 693)
(2, 3, 7, 63, 162, 567)
(2, 3, 7, 63, 168, 504)
(2, 3, 7, 63, 175, 450)
(2, 3, 7, 63, 180, 420)
(2, 3, 7, 63, 189, 378)
(2, 3, 7, 63, 207, 322)
(2, 3, 7, 63, 210, 315)
(2, 3, 7, 63, 224, 288)
(2, 3, 7, 63, 234, 273)
(2, 3, 7, 63, 252, 252)
(2, 3, 7, 64, 123, 18368)
(2, 3, 7, 64, 126, 4032)
(2, 3, 7, 64, 128, 2688)
(2, 3, 7, 64, 140, 960)
(2, 3, 7, 64, 168, 448)
(2, 3, 7, 64, 192, 336)
(2, 3, 7, 65, 119, 46410)
(2, 3, 7, 65, 120, 10920)
(2, 3, 7, 65, 130, 1365)
(2, 3, 7, 65, 140, 780)
(2, 3, 7, 65, 210, 273)
(2, 3, 7, 66, 116, 26796)
(2, 3, 7, 66, 117, 9009)
(2, 3, 7, 66, 119, 3927)
(2, 3, 7, 66, 120, 3080)
(2, 3, 7, 66, 121, 2541)
(2, 3, 7, 66, 126, 1386)
(2, 3, 7, 66, 132, 924)
(2, 3, 7, 66, 140, 660)
(2, 3, 7, 66, 147, 539)
(2, 3, 7, 66, 154, 462)
(2, 3, 7, 66, 165, 385)
(2, 3, 7, 66, 176, 336)
(2, 3, 7, 66, 189, 297)
(2, 3, 7, 66, 231, 231)
(2, 3, 7, 67, 114, 8911)
(2, 3, 7, 68, 110, 78540)
(2, 3, 7, 68, 112, 5712)
(2, 3, 7, 68, 119, 1428)
(2, 3, 7, 68, 140, 510)
(2, 3, 7, 68, 204, 238)
(2, 3, 7, 69, 108, 17388)
(2, 3, 7, 69, 112, 2576)
(2, 3, 7, 69, 115, 1610)
(2, 3, 7, 69, 138, 483)
(2, 3, 7, 69, 140, 460)
(2, 3, 7, 69, 161, 322)
(2, 3, 7, 70, 106, 11130)
(2, 3, 7, 70, 108, 3780)
(2, 3, 7, 70, 110, 2310)
(2, 3, 7, 70, 112, 1680)
(2, 3, 7, 70, 114, 1330)
(2, 3, 7, 70, 120, 840)
(2, 3, 7, 70, 126, 630)
(2, 3, 7, 70, 130, 546)
(2, 3, 7, 70, 140, 420)
(2, 3, 7, 70, 150, 350)
(2, 3, 7, 70, 154, 330)
(2, 3, 7, 70, 168, 280)
(2, 3, 7, 70, 180, 252)
(2, 3, 7, 70, 210, 210)
(2, 3, 7, 71, 105, 4970)
(2, 3, 7, 72, 101, 50904)
(2, 3, 7, 72, 102, 8568)
(2, 3, 7, 72, 104, 3276)
(2, 3, 7, 72, 105, 2520)
(2, 3, 7, 72, 108, 1512)
(2, 3, 7, 72, 112, 1008)
(2, 3, 7, 72, 117, 728)
(2, 3, 7, 72, 120, 630)
(2, 3, 7, 72, 126, 504)
(2, 3, 7, 72, 140, 360)
(2, 3, 7, 72, 144, 336)
(2, 3, 7, 72, 168, 252)
(2, 3, 7, 72, 189, 216)
(2, 3, 7, 73, 99, 101178)
(2, 3, 7, 74, 98, 10878)
(2, 3, 7, 74, 105, 1295)
(2, 3, 7, 74, 111, 777)
(2, 3, 7, 75, 96, 16800)
(2, 3, 7, 75, 98, 3675)
(2, 3, 7, 75, 100, 2100)
(2, 3, 7, 75, 105, 1050)
(2, 3, 7, 75, 140, 300)
(2, 3, 7, 75, 175, 210)
(2, 3, 7, 76, 94, 75012)
(2, 3, 7, 76, 95, 7980)
(2, 3, 7, 76, 96, 4256)
(2, 3, 7, 76, 114, 532)
(2, 3, 7, 76, 140, 285)
(2, 3, 7, 77, 93, 14322)
(2, 3, 7, 77, 96, 2464)
(2, 3, 7, 77, 98, 1617)
(2, 3, 7, 77, 99, 1386)
(2, 3, 7, 77, 105, 770)
(2, 3, 7, 77, 112, 528)
(2, 3, 7, 77, 132, 308)
(2, 3, 7, 77, 154, 231)
(2, 3, 7, 77, 165, 210)
(2, 3, 7, 78, 92, 8372)
(2, 3, 7, 78, 98, 1274)
(2, 3, 7, 78, 104, 728)
(2, 3, 7, 78, 140, 260)
(2, 3, 7, 78, 182, 182)
(2, 3, 7, 79, 90, 24885)
(2, 3, 7, 79, 91, 6162)
(2, 3, 7, 80, 90, 5040)
(2, 3, 7, 80, 91, 3120)
(2, 3, 7, 80, 96, 1120)
(2, 3, 7, 80, 105, 560)
(2, 3, 7, 80, 112, 420)
(2, 3, 7, 80, 120, 336)
(2, 3, 7, 80, 140, 240)
(2, 3, 7, 81, 90, 2835)
(2, 3, 7, 81, 91, 2106)
(2, 3, 7, 81, 162, 189)
(2, 3, 7, 82, 87, 8323)
(2, 3, 7, 82, 91, 1599)
(2, 3, 7, 82, 123, 287)
(2, 3, 7, 84, 85, 7140)
(2, 3, 7, 84, 86, 3612)
(2, 3, 7, 84, 87, 2436)
(2, 3, 7, 84, 88, 1848)
(2, 3, 7, 84, 90, 1260)
(2, 3, 7, 84, 91, 1092)
(2, 3, 7, 84, 92, 966)
(2, 3, 7, 84, 93, 868)
(2, 3, 7, 84, 96, 672)
(2, 3, 7, 84, 98, 588)
(2, 3, 7, 84, 100, 525)
(2, 3, 7, 84, 102, 476)
(2, 3, 7, 84, 105, 420)
(2, 3, 7, 84, 108, 378)
(2, 3, 7, 84, 112, 336)
(2, 3, 7, 84, 120, 280)
(2, 3, 7, 84, 126, 252)
(2, 3, 7, 84, 132, 231)
(2, 3, 7, 84, 133, 228)
(2, 3, 7, 84, 140, 210)
(2, 3, 7, 84, 147, 196)
(2, 3, 7, 84, 156, 182)
(2, 3, 7, 84, 168, 168)
(2, 3, 7, 85, 85, 3570)
(2, 3, 7, 85, 90, 1071)
(2, 3, 7, 85, 140, 204)
(2, 3, 7, 86, 86, 1806)
(2, 3, 7, 87, 87, 1218)
(2, 3, 7, 87, 91, 754)
(2, 3, 7, 88, 88, 924)
(2, 3, 7, 88, 154, 168)
(2, 3, 7, 90, 90, 630)
(2, 3, 7, 90, 91, 585)
(2, 3, 7, 90, 99, 385)
(2, 3, 7, 90, 105, 315)
(2, 3, 7, 90, 126, 210)
(2, 3, 7, 90, 135, 189)
(2, 3, 7, 90, 140, 180)
(2, 3, 7, 91, 91, 546)
(2, 3, 7, 91, 96, 416)
(2, 3, 7, 91, 104, 312)
(2, 3, 7, 91, 114, 247)
(2, 3, 7, 91, 117, 234)
(2, 3, 7, 91, 130, 195)
(2, 3, 7, 91, 156, 156)
(2, 3, 7, 92, 92, 483)
(2, 3, 7, 93, 93, 434)
(2, 3, 7, 95, 105, 266)
(2, 3, 7, 96, 96, 336)
(2, 3, 7, 96, 112, 224)
(2, 3, 7, 96, 140, 160)
(2, 3, 7, 98, 98, 294)
(2, 3, 7, 98, 105, 245)
(2, 3, 7, 98, 147, 147)
(2, 3, 7, 100, 140, 150)
(2, 3, 7, 102, 102, 238)
(2, 3, 7, 105, 105, 210)
(2, 3, 7, 105, 119, 170)
(2, 3, 7, 105, 120, 168)
(2, 3, 7, 105, 140, 140)
(2, 3, 7, 108, 108, 189)
(2, 3, 7, 108, 135, 140)
(2, 3, 7, 110, 132, 140)
(2, 3, 7, 112, 112, 168)
(2, 3, 7, 112, 126, 144)
(2, 3, 7, 114, 133, 133)
(2, 3, 7, 120, 120, 140)
(2, 3, 7, 126, 126, 126)
(2, 3, 8, 25, 601, 360600)
(2, 3, 8, 25, 602, 180600)
(2, 3, 8, 25, 603, 120600)
(2, 3, 8, 25, 604, 90600)
(2, 3, 8, 25, 605, 72600)
(2, 3, 8, 25, 606, 60600)
(2, 3, 8, 25, 608, 45600)
(2, 3, 8, 25, 609, 40600)
(2, 3, 8, 25, 610, 36600)
(2, 3, 8, 25, 612, 30600)
(2, 3, 8, 25, 615, 24600)
(2, 3, 8, 25, 616, 23100)
(2, 3, 8, 25, 618, 20600)
(2, 3, 8, 25, 620, 18600)
(2, 3, 8, 25, 624, 15600)
(2, 3, 8, 25, 625, 15000)
(2, 3, 8, 25, 630, 12600)
(2, 3, 8, 25, 632, 11850)
(2, 3, 8, 25, 636, 10600)
(2, 3, 8, 25, 640, 9600)
(2, 3, 8, 25, 645, 8600)
(2, 3, 8, 25, 648, 8100)
(2, 3, 8, 25, 650, 7800)
(2, 3, 8, 25, 660, 6600)
(2, 3, 8, 25, 664, 6225)
(2, 3, 8, 25, 672, 5600)
(2, 3, 8, 25, 675, 5400)
(2, 3, 8, 25, 680, 5100)
(2, 3, 8, 25, 690, 4600)
(2, 3, 8, 25, 696, 4350)
(2, 3, 8, 25, 700, 4200)
(2, 3, 8, 25, 720, 3600)
(2, 3, 8, 25, 725, 3480)
(2, 3, 8, 25, 744, 3100)
(2, 3, 8, 25, 750, 3000)
(2, 3, 8, 25, 760, 2850)
(2, 3, 8, 25, 780, 2600)
(2, 3, 8, 25, 792, 2475)
(2, 3, 8, 25, 800, 2400)
(2, 3, 8, 25, 825, 2200)
(2, 3, 8, 25, 840, 2100)
(2, 3, 8, 25, 850, 2040)
(2, 3, 8, 25, 888, 1850)
(2, 3, 8, 25, 900, 1800)
(2, 3, 8, 25, 920, 1725)
(2, 3, 8, 25, 960, 1600)
(2, 3, 8, 25, 975, 1560)
(2, 3, 8, 25, 1000, 1500)
(2, 3, 8, 25, 1050, 1400)
(2, 3, 8, 25, 1080, 1350)
(2, 3, 8, 25, 1100, 1320)
(2, 3, 8, 25, 1176, 1225)
(2, 3, 8, 25, 1200, 1200)
(2, 3, 8, 26, 313, 97656)
(2, 3, 8, 26, 314, 48984)
(2, 3, 8, 26, 315, 32760)
(2, 3, 8, 26, 316, 24648)
(2, 3, 8, 26, 318, 16536)
(2, 3, 8, 26, 320, 12480)
(2, 3, 8, 26, 321, 11128)
(2, 3, 8, 26, 324, 8424)
(2, 3, 8, 26, 325, 7800)
(2, 3, 8, 26, 328, 6396)
(2, 3, 8, 26, 330, 5720)
(2, 3, 8, 26, 336, 4368)
(2, 3, 8, 26, 338, 4056)
(2, 3, 8, 26, 344, 3354)
(2, 3, 8, 26, 348, 3016)
(2, 3, 8, 26, 351, 2808)
(2, 3, 8, 26, 360, 2340)
(2, 3, 8, 26, 364, 2184)
(2, 3, 8, 26, 376, 1833)
(2, 3, 8, 26, 384, 1664)
(2, 3, 8, 26, 390, 1560)
(2, 3, 8, 26, 408, 1326)
(2, 3, 8, 26, 416, 1248)
(2, 3, 8, 26, 429, 1144)
(2, 3, 8, 26, 456, 988)
(2, 3, 8, 26, 468, 936)
(2, 3, 8, 26, 481, 888)
(2, 3, 8, 26, 504, 819)
(2, 3, 8, 26, 520, 780)
